Anno	Codice	PuntoV	Imponibile	Iva	Totale	Contanti	Carta	Tickets	Assegni	Altro	Sospesi	Perdite
2025	347	2	491.53	49.15	540.68	382.8	156.79	0	0	0	0	1.09
2025	348	1	1460.32	101.78	1562.1	632.5	487.1	0	0	442.5	0	0
2025	348	2	493.64	48.16	541.8	443.8	86	0	0	12	0	0
2025	349	1	1652.42	125.38	1777.8	716.35	662.8	0	0	398.65	0	0
2025	349	2	532.65	53.2	585.85	426.7	158.5	0	0	0.65	0	0
2025	350	1	1659.92	109.68	1769.6	651.91	554.6	0	0	563.09	0	0
2025	350	2	557.84	55.06	612.9	483.5	122.2	0	0	7.2	0	0
2025	351	1	1626.35	114.45	1740.8	613.16	645.8	0	0	481.84	0	0
2025	351	2	731.61	72.89	804.5	499.17	302.6	0	0	2.73	0	0
2025	352	1	2952.92	235.08	3188	1257.89	1328	0	0	602.11	0	0
2025	352	2	993.14	94.71	1087.85	785.39	256.4	0	0	46.06	0	0
2025	353	1	2619.54	172.16	2791.7	872.1	1021.7	0	0	897.9	0	0
2025	353	2	1171.77	117.18	1288.95	968.38	287.1	0	0	0	0	33.47
2025	354	1	2013.71	135.69	2149.4	643.14	849.4	0	0	656.86	0	0
2025	354	2	766.99	76.7	843.69	659.4	164.99	0	0	0	0	19.3
2025	355	1	2526.64	169.61	2696.25	774.49	1091.25	0	0	830.51	0	0
2025	355	2	1008.91	100.89	1109.8	772.77	320.3	0	0	0	0	16.73
2025	356	1	2135.63	147.97	2283.6	594.1	1033.6	0	0	655.9	0	0
2025	356	2	885.18	88.52	973.7	599.1	285.6	0	0	0	0	89
2025	357	1	3328.62	224.58	3553.2	1312.14	1158.2	0	0	1082.86	0	0
2025	357	2	1169.62	113.98	1283.6	946.6	307.2	0	0	29.8	0	0
2025	358	1	2841.43	176.37	3017.8	1017.28	922.8	0	0	1077.72	0	0
2025	358	2	1184.32	113.48	1297.8	959.06	289.2	0	0	49.54	0	0
2025	359	1	2000.98	121.02	2122	572.64	758.6	0	0	790.76	0	0
2025	359	2	662	66.2	728.2	428.5	201.5	0	0	0	0	98.2
2025	360	1	1978.45	139.85	2118.3	795	743.3	0	0	580	0	0
2025	360	2	759.64	75.96	835.6	615.49	217.8	0	0	0	0	2.31
2025	361	1	1881.65	142.95	2024.6	837.9	734.6	0	0	452.1	0	0
2025	361	2	704.25	70.43	774.68	603.5	166	0	0	0	0	5.18
2026	4	1	1847.68	110.12	1957.8	643.5	567.8	0	0	746.5	0	0
2026	4	2	875.25	87.53	962.78	669.6	279.3	0	0	0	0	13.88
2026	5	1	1194.36	65.54	1259.9	336.04	384.9	0	0	538.96	0	0
2026	5	2	845.99	84.08	930.07	670.17	254.67	0	0	5.23	0	0
2026	6	1	1245.24	66.76	1312	0	782	0	0	577.59	0	0
2026	6	2	432.95	42.73	475.68	374.9	95.1	0	0	5.68	0	0
2026	7	1	1144.35	65.15	1209.5	317.1	399.5	0	0	492.9	0	0
2026	7	2	499.25	49.35	548.6	421.6	121.2	0	0	5.8	0	0
2026	8	1	1158.18	71.02	1229.2	211.97	569.2	0	0	448.03	0	0
2026	8	2	411.82	41.18	453	380.72	72	0	0	0	0	0.28
2026	9	1	2330.58	154.02	2484.6	789.67	904.6	0	0	790.33	0	0
2026	9	2	760.52	75.23	835.75	663.7	163.8	0	0	8.25	0	0
2026	10	1	1623.17	104.33	1727.5	660.1	487.5	0	0	579.9	0	0
2026	10	2	878.66	86.54	965.2	742.29	209.7	0	0	13.21	0	0
2026	11	1	986.9	60.4	1047.3	292.13	372.3	0	0	382.87	0	0
2026	11	2	463.86	45.74	509.6	343.3	159.8	0	0	6.5	0	0
2026	12	1	1081.62	63.28	1144.9	261.2	434.9	0	0	448.8	0	0
2026	12	2	642.4	59.84	702.24	589.19	69.1	0	0	43.95	0	0
2026	13	1	1102.9	90.5	1193.4	577.1	418.4	0	0	197.9	0	0
2026	13	2	508.79	50.69	559.48	462.2	95.4	0	0	1.88	0	0
2026	14	1	1058.35	91.05	1149.4	582.2	419.4	0	0	147.8	0	0
2026	14	2	460.45	46.05	506.5	313.48	158.8	0	0	0	0	34.22
2026	15	1	1185.13	82.27	1267.4	577.6	327.4	0	0	362.4	0	0
2026	15	2	526.88	51.86	578.74	427.7	142.8	0	0	8.24	0	0
2026	16	1	2227.87	145.93	2373.8	746.38	858.8	0	0	768.62	0	0
2026	16	2	818.09	81.81	899.9	675.2	223.7	0	0	0	0	1
2026	17	1	1583.14	116.76	1699.9	594.41	689.9	0	0	415.59	0	0
2026	17	2	861.38	85.47	946.85	734.89	205.3	0	0	6.66	0	0
2026	18	1	739.31	61.09	800.4	416.6	255.4	0	0	128.4	0	0
2026	18	2	418.52	41.18	459.7	397.79	55.2	0	0	6.71	0	0
2026	19	1	1028.92	82.78	1111.7	603.9	306.7	0	0	201.1	0	0
2026	19	2	483.91	47.44	531.35	440.1	81.7	0	0	9.55	0	0
2026	20	1	990.92	64.68	1055.6	420.89	290.6	0	0	344.11	0	0
2026	20	2	571.45	57.15	628.6	455.6	146.9	0	0	0	0	26.1
2026	21	1	1080.13	96.07	1176.2	590.6	466.2	0	0	119.4	0	0
2026	21	2	484.9	48.49	533.39	399.2	133.7	0	0	0	0	0.49
2026	22	1	1139.37	88.83	1228.2	588.9	388.2	0	0	251.1	0	0
2026	22	2	495.09	48.91	544	366.8	171.2	0	0	6	0	0
2026	23	1	2020.6	175.5	2196.1	1079.43	851.1	0	0	265.57	0	0
2026	23	2	765.03	76.46	841.49	696.4	144.7	0	0	0.39	0	0
2026	24	1	1533.48	110.42	1643.9	775.74	438.9	0	0	429.26	0	0
2026	24	2	945.29	93.89	1039.18	775.5	257.28	0	0	6.4	0	0
2026	25	1	852.27	52.03	904.3	183	389.3	0	0	332	0	0
2026	25	2	501.8	48.55	550.35	403.4	130.7	0	0	16.25	0	0
2026	26	1	778.39	61.71	840.1	398.7	280.1	0	0	161.3	0	0
2026	26	2	460.99	45.6	506.59	378.8	122.8	0	0	4.99	0	0
2026	27	1	721.17	63.55	784.72	486.04	213	0	0	85.68	0	0
2026	27	2	310.53	31.05	341.58	265.1	74.39	0	0	0	0	2.09
2026	28	1	816.58	59.32	875.9	426.6	225.9	0	0	223.4	0	0
2026	28	2	501.42	49.83	551.25	422	126.1	0	0	3.15	0	0
2026	29	1	1043.68	73.02	1116.7	516.01	287.2	0	0	313.49	0	0
2026	29	2	448.09	44.81	492.9	388	97.3	0	0	0	0	7.6
2026	30	1	2133.08	136.22	2269.3	774.12	724.3	0	0	770.88	0	0
2026	30	2	712.84	70.15	782.99	590.17	181.48	0	0	11.34	0	0
2024	361	1	2250.06	225.01	2475.07	0	2475.07	0	0	0	0	0
2024	361	2	0	0	0	0	0	0	0	0	0	0
